거래일자,시간,지역,전력거래량(MWh)
2007-01-01,09,대전시,35.794304
2007-01-01,10,대전시,33.273632
2007-01-01,11,대전시,33.517568
2007-01-01,12,대전시,32.813872
2007-01-01,13,대전시,32.520208
2007-01-01,14,대전시,31.88248
2007-01-01,15,대전시,32.159904
2007-01-01,16,대전시,31.427872
2007-01-01,17,대전시,30.576672
2007-01-01,18,대전시,33.069568
2007-01-01,19,대전시,33.313504
2007-01-01,20,대전시,29.857072
2007-01-01,21,대전시,28.863296
2007-01-01,22,대전시,30.378992
2007-01-01,23,대전시,37.395904
2007-01-01,24,대전시,42.694736
2007-01-01,01,부산시,3182.299912
2007-01-01,02,부산시,2928.212087
2007-01-01,03,부산시,2482.837846
2007-01-01,04,부산시,2466.167625
2007-01-01,05,부산시,2483.974749
2007-01-01,06,부산시,2510.88497
2007-01-01,07,부산시,2527.865667
2007-01-01,08,부산시,2553.536651
2007-01-01,09,부산시,2571.978433
2007-01-01,10,부산시,2593.448045
2007-01-01,11,부산시,2623.596523
2007-01-01,12,부산시,2648.686879
2007-01-01,13,부산시,2682.670389
2007-01-01,14,부산시,2709.439659
2007-01-01,15,부산시,2754.574451
2007-01-01,16,부산시,2791.955892
2007-01-01,17,부산시,2812.868253
2007-01-01,18,부산시,2835.157556
2007-01-01,19,부산시,2855.686005
2007-01-01,20,부산시,2882.5525
2007-01-01,21,부산시,2878.703821
2007-01-01,22,부산시,2949.865191
2007-01-01,23,부산시,3254.546071
2007-01-01,24,부산시,3930.86532
2007-01-01,01,서울시,238.140304
2007-01-01,02,서울시,237.343301
2007-01-01,03,서울시,237.648159
2007-01-01,04,서울시,237.242083
2007-01-01,05,서울시,237.418235
2007-01-01,06,서울시,237.25387
2007-01-01,07,서울시,236.974902
2007-01-01,08,서울시,236.857685
2007-01-01,09,서울시,237.92364
2007-01-01,10,서울시,237.636091
2007-01-01,11,서울시,237.511852
2007-01-01,12,서울시,238.25147
2007-01-01,13,서울시,218.944331
2007-01-01,14,서울시,216.846566
2007-01-01,15,서울시,217.309214
2007-01-01,16,서울시,216.593642
2007-01-01,17,서울시,216.962031
2007-01-01,18,서울시,216.522392
2007-01-01,19,서울시,216.104341
2007-01-01,20,서울시,215.753169
2007-01-01,21,서울시,216.269161
2007-01-01,22,서울시,215.675782
2007-01-01,23,서울시,215.066787
2007-01-01,24,서울시,215.630242
2007-01-01,01,울산시,2.407098
2007-01-01,02,울산시,2.445346
2007-01-01,03,울산시,2.35003
2007-01-01,04,울산시,2.395595
2007-01-01,05,울산시,2.285464
2007-01-01,06,울산시,2.417002
2007-01-01,07,울산시,2.271882
2007-01-01,08,울산시,2.268359
2007-01-01,09,울산시,2.372352
2007-01-01,10,울산시,2.261923
2007-01-01,11,울산시,2.049638
2007-01-01,12,울산시,1.191145
2007-01-01,13,울산시,1.054426
2007-01-01,14,울산시,0.989361
2007-01-01,15,울산시,0.986978
2007-01-01,16,울산시,1.174082
2007-01-01,17,울산시,1.284725
2007-01-01,18,울산시,1.12057
2007-01-01,19,울산시,1.127013
2007-01-01,20,울산시,1.165071
2007-01-01,21,울산시,1.093323
2007-01-01,22,울산시,1.143969
2007-01-01,23,울산시,1.196702
2007-01-01,24,울산시,1.299368
2007-01-01,01,인천시,3476.293728
2007-01-01,02,인천시,2723.935217
2007-01-01,03,인천시,2526.682807
2007-01-01,04,인천시,2412.950957
2007-01-01,05,인천시,2406.387456
2007-01-01,06,인천시,2446.83101
2007-01-01,07,인천시,2381.859881
2007-01-01,08,인천시,2394.909761
2007-01-01,09,인천시,2239.683834
2007-01-01,10,인천시,2145.156967
2007-01-01,11,인천시,2068.681134
2007-01-01,12,인천시,2135.68902
2007-01-01,13,인천시,2214.6671
2007-01-01,14,인천시,2350.752263
2007-01-01,15,인천시,2422.497841
2007-01-01,16,인천시,2431.35372
2007-01-01,17,인천시,2469.1665
2007-01-01,18,인천시,3105.691414
2007-01-01,19,인천시,3287.277976
2007-01-01,20,인천시,3502.789609
2007-01-01,21,인천시,3781.482064
2007-01-01,22,인천시,4008.010265
2007-01-01,23,인천시,4560.864987
2007-01-01,24,인천시,4661.880176
2007-01-01,01,전라남도,6382.449113
2007-01-01,02,전라남도,6378.093617
2007-01-01,03,전라남도,6356.162677
2007-01-01,04,전라남도,6350.549235
2007-01-01,05,전라남도,6348.359141
2007-01-01,06,전라남도,6358.466143
2007-01-01,07,전라남도,6347.812469
2007-01-01,08,전라남도,6344.766513
2007-01-01,09,전라남도,6353.908129
2007-01-01,10,전라남도,6366.700093
2007-01-01,11,전라남도,6312.217774
2007-01-01,12,전라남도,6286.547958
2007-01-01,13,전라남도,6287.859102
2007-01-01,14,전라남도,6340.296222
2007-01-01,15,전라남도,6351.386739
2007-01-01,16,전라남도,6328.090404
2007-01-01,17,전라남도,6276.178064
2007-01-01,18,전라남도,6333.92156
2007-01-01,19,전라남도,6333.740277
2007-01-01,20,전라남도,6342.812707
2007-01-01,21,전라남도,6351.076217
2007-01-01,22,전라남도,6343.850266
2007-01-01,23,전라남도,6380.143743
2007-01-01,24,전라남도,6376.878823
2007-01-01,01,전라북도,568.751652
2007-01-01,02,전라북도,472.968295
2007-01-01,03,전라북도,293.790815
2007-01-01,04,전라북도,181.33152
2007-01-01,05,전라북도,25.229535
2007-01-01,06,전라북도,25.662995
2007-01-01,07,전라북도,25.539065
2007-01-01,08,전라북도,25.653088
2007-01-01,09,전라북도,25.745577
2007-01-01,10,전라북도,24.724053
2007-01-01,11,전라북도,24.585923
2007-01-01,12,전라북도,24.006017
2007-01-01,13,전라북도,24.27297
2007-01-01,14,전라북도,23.413145
2007-01-01,15,전라북도,23.486905
2007-01-01,16,전라북도,24.047705
2007-01-01,17,전라북도,24.277177
2007-01-01,18,전라북도,24.317182
2007-01-01,19,전라북도,25.811809
2007-01-01,20,전라북도,23.183904
2007-01-01,21,전라북도,22.943968
2007-01-01,22,전라북도,23.170028
2007-01-01,23,전라북도,263.651675
2007-01-01,24,전라북도,231.51862
2007-01-01,01,제주도,257.721975
2007-01-01,02,제주도,230.5366
2007-01-01,03,제주도,213.449775
2007-01-01,04,제주도,203.157182
2007-01-01,05,제주도,204.424454
2007-01-01,06,제주도,208.229062
2007-01-01,07,제주도,210.004218
2007-01-01,08,제주도,198.69068
2007-01-01,09,제주도,179.13236
2007-01-01,10,제주도,175.093019
2007-01-01,11,제주도,175.280442
2007-01-01,12,제주도,175.192923
2007-01-01,13,제주도,175.115575
2007-01-01,14,제주도,175.141744
2007-01-01,15,제주도,175.556297
2007-01-01,16,제주도,178.694497
2007-01-01,17,제주도,185.548155
2007-01-01,18,제주도,209.618995
2007-01-01,19,제주도,232.056012
2007-01-01,20,제주도,226.08324
2007-01-01,21,제주도,222.728987
2007-01-01,22,제주도,224.868248
2007-01-01,23,제주도,251.050068
2007-01-01,24,제주도,260.994337
2007-01-01,01,충청남도,8814.760391
2007-01-01,02,충청남도,8544.607117
2007-01-01,03,충청남도,8540.960454
2007-01-01,04,충청남도,8365.805323
2007-01-01,05,충청남도,8316.558336
2007-01-01,06,충청남도,8308.890534
2007-01-01,07,충청남도,8138.581856
2007-01-01,08,충청남도,8013.207787
2007-01-01,09,충청남도,7891.565664
2007-01-01,10,충청남도,7791.675006
2007-01-01,11,충청남도,7857.26273
2007-01-01,12,충청남도,7875.96267
2007-01-01,13,충청남도,7913.784795
2007-01-01,14,충청남도,7837.906579
2007-01-01,15,충청남도,7844.518222
2007-01-01,16,충청남도,7827.343831
2007-01-01,17,충청남도,7817.441302
2007-01-01,18,충청남도,8141.527876
2007-01-01,19,충청남도,8154.753495
2007-01-01,20,충청남도,8285.431967
2007-01-01,21,충청남도,8361.768204
2007-01-01,22,충청남도,8450.188128
2007-01-01,23,충청남도,8832.307884
2007-01-01,24,충청남도,8932.140712
2007-01-01,01,충청북도,137.256396
2007-01-01,02,충청북도,58.51593
2007-01-01,03,충청북도,57.388368
2007-01-01,04,충청북도,57.30003
2007-01-01,05,충청북도,57.499896
2007-01-01,06,충청북도,57.54768
2007-01-01,07,충청북도,57.622212
2007-01-01,08,충청북도,57.458244
2007-01-01,09,충청북도,57.352806
2007-01-01,10,충청북도,57.588438
2007-01-01,11,충청북도,58.224906
2007-01-01,12,충청북도,58.262556
2007-01-01,13,충청북도,58.588464
2007-01-01,14,충청북도,58.509624
2007-01-01,15,충청북도,58.355736
2007-01-01,16,충청북도,58.486422
2007-01-01,17,충청북도,58.419162
2007-01-01,18,충청북도,58.297026
2007-01-01,19,충청북도,244.63701
2007-01-01,20,충청북도,199.703922
2007-01-01,21,충청북도,57.71883
2007-01-01,22,충청북도,74.848158
2007-01-01,23,충청북도,417.021618
2007-01-01,24,충청북도,198.57957
2007-01-02,01,강원도,570.105684
2007-01-02,02,강원도,514.099946
2007-01-02,03,강원도,490.202604
2007-01-02,04,강원도,496.755223
2007-01-02,05,강원도,500.050123
2007-01-02,06,강원도,495.021335
2007-01-02,07,강원도,452.166102
2007-01-02,08,강원도,423.629552
2007-01-02,09,강원도,605.56567
2007-01-02,10,강원도,578.676981
2007-01-02,11,강원도,755.034857
2007-01-02,12,강원도,665.203133
2007-01-02,13,강원도,479.372433
2007-01-02,14,강원도,481.245783
2007-01-02,15,강원도,481.222369
2007-01-02,16,강원도,480.011681
2007-01-02,17,강원도,476.593559
2007-01-02,18,강원도,634.59553
2007-01-02,19,강원도,691.401266
2007-01-02,20,강원도,610.273166
2007-01-02,21,강원도,525.95035
2007-01-02,22,강원도,517.513403
2007-01-02,23,강원도,835.194885
2007-01-02,24,강원도,793.98292
2007-01-02,01,경기도,2054.677715
2007-01-02,02,경기도,1966.845591
2007-01-02,03,경기도,1772.945615
2007-01-02,04,경기도,1694.453716
2007-01-02,05,경기도,1697.596635
2007-01-02,06,경기도,1699.376919
2007-01-02,07,경기도,1778.712201
2007-01-02,08,경기도,2093.935044
2007-01-02,09,경기도,2172.543826
2007-01-02,10,경기도,2428.493248
2007-01-02,11,경기도,2538.551603
2007-01-02,12,경기도,2675.727447
2007-01-02,13,경기도,2405.255159
2007-01-02,14,경기도,2474.421359
2007-01-02,15,경기도,2479.924423
2007-01-02,16,경기도,2481.175487
2007-01-02,17,경기도,2506.197074
2007-01-02,18,경기도,2473.290785
2007-01-02,19,경기도,2462.422857
2007-01-02,20,경기도,2414.222454
2007-01-02,21,경기도,2284.981917
2007-01-02,22,경기도,2070.381666
2007-01-02,23,경기도,2414.812919
2007-01-02,24,경기도,2452.460061
2007-01-02,01,경상남도,5930.466421
2007-01-02,02,경상남도,5838.482427
2007-01-02,03,경상남도,5766.652306
2007-01-02,04,경상남도,5670.092123
2007-01-02,05,경상남도,5881.87735
2007-01-02,06,경상남도,5866.562129
2007-01-02,07,경상남도,5950.279531
2007-01-02,08,경상남도,6203.624446
2007-01-02,09,경상남도,6640.885404
2007-01-02,10,경상남도,6863.549071
2007-01-02,11,경상남도,7105.422908
2007-01-02,12,경상남도,7117.546938
2007-01-02,13,경상남도,6376.893579
2007-01-02,14,경상남도,6426.307931
2007-01-02,15,경상남도,6440.398355
2007-01-02,16,경상남도,6425.154427
2007-01-02,17,경상남도,6429.430926
2007-01-02,18,경상남도,6519.882458
2007-01-02,19,경상남도,6450.685519
2007-01-02,20,경상남도,6426.861074
2007-01-02,21,경상남도,6377.850521
2007-01-02,22,경상남도,6357.368859
2007-01-02,23,경상남도,6463.029225
2007-01-02,24,경상남도,6511.652075
2007-01-02,01,경상북도,8707.444632
2007-01-02,02,경상북도,8684.769283
2007-01-02,03,경상북도,8682.638989
2007-01-02,04,경상북도,8684.321915
2007-01-02,05,경상북도,8683.254428
2007-01-02,06,경상북도,8683.300274
2007-01-02,07,경상북도,8686.207953
2007-01-02,08,경상북도,8690.705556
2007-01-02,09,경상북도,8779.169148
2007-01-02,10,경상북도,8998.840773
2007-01-02,11,경상북도,8866.238397
2007-01-02,12,경상북도,8690.469549
2007-01-02,13,경상북도,8692.50869
2007-01-02,14,경상북도,8690.246046
2007-01-02,15,경상북도,8671.147582
2007-01-02,16,경상북도,8692.522694
2007-01-02,17,경상북도,8695.494976
2007-01-02,18,경상북도,8747.885447
2007-01-02,19,경상북도,8746.619942
2007-01-02,20,경상북도,8693.887011
2007-01-02,21,경상북도,8695.795055
2007-01-02,22,경상북도,8687.911956
2007-01-02,23,경상북도,8757.571079
2007-01-02,24,경상북도,8758.278768
2007-01-02,01,광주시,0
2007-01-02,02,광주시,0
2007-01-02,03,광주시,0
2007-01-02,04,광주시,0
2007-01-02,05,광주시,0
2007-01-02,06,광주시,0
2007-01-02,07,광주시,0
2007-01-02,08,광주시,0
2007-01-02,09,광주시,0.008215
2007-01-02,10,광주시,0.040641
2007-01-02,11,광주시,0.112523
2007-01-02,12,광주시,0.197682
2007-01-02,13,광주시,0.296263
2007-01-02,14,광주시,0.170694
2007-01-02,15,광주시,0.085824
2007-01-02,16,광주시,0.044344
2007-01-02,17,광주시,0.038154
2007-01-02,18,광주시,0.000926
2007-01-02,19,광주시,0
2007-01-02,20,광주시,0
2007-01-02,21,광주시,0
2007-01-02,22,광주시,0
2007-01-02,23,광주시,0
2007-01-02,24,광주시,0
2007-01-02,01,대구시,30.111312
2007-01-02,02,대구시,30.05268
2007-01-02,03,대구시,30.191224
2007-01-02,04,대구시,31.325336
2007-01-02,05,대구시,30.933672
2007-01-02,06,대구시,31.298344
2007-01-02,07,대구시,31.334744
2007-01-02,08,대구시,31.605672
2007-01-02,09,대구시,39.848536
2007-01-02,10,대구시,41.702472
2007-01-02,11,대구시,37.183048
2007-01-02,12,대구시,35.79884
2007-01-02,13,대구시,35.049784
2007-01-02,14,대구시,37.080344
2007-01-02,15,대구시,35.115864
2007-01-02,16,대구시,34.997872
2007-01-02,17,대구시,35.912352
2007-01-02,18,대구시,34.2524
2007-01-02,19,대구시,33.959632
2007-01-02,20,대구시,34.512296
2007-01-02,21,대구시,35.429576
2007-01-02,22,대구시,35.206136
2007-01-02,23,대구시,33.967024
2007-01-02,24,대구시,33.454344
2007-01-02,01,대전시,41.421072
2007-01-02,02,대전시,40.80328
2007-01-02,03,대전시,40.882464
2007-01-02,04,대전시,41.37728
2007-01-02,05,대전시,41.402144
2007-01-02,06,대전시,41.47584
2007-01-02,07,대전시,41.096272
2007-01-02,08,대전시,42.769888
2007-01-02,09,대전시,44.226896
2007-01-02,10,대전시,42.978768
2007-01-02,11,대전시,42.435568
2007-01-02,12,대전시,41.239296
2007-01-02,13,대전시,40.299504
2007-01-02,14,대전시,39.78296
2007-01-02,15,대전시,40.500432
2007-01-02,16,대전시,41.0816
2007-01-02,17,대전시,41.381872
2007-01-02,18,대전시,42.26488
2007-01-02,19,대전시,43.928192
2007-01-02,20,대전시,42.859824
2007-01-02,21,대전시,40.47176
2007-01-02,22,대전시,42.023184
2007-01-02,23,대전시,43.368976
2007-01-02,24,대전시,43.108912
2007-01-02,01,부산시,4066.526482
2007-01-02,02,부산시,3426.922227
2007-01-02,03,부산시,2873.077026
2007-01-02,04,부산시,2880.420142
2007-01-02,05,부산시,2881.314856
2007-01-02,06,부산시,2880.756231
2007-01-02,07,부산시,2880.676125
2007-01-02,08,부산시,2940.402281
2007-01-02,09,부산시,3562.211529
2007-01-02,10,부산시,4639.258298
2007-01-02,11,부산시,4589.411736
2007-01-02,12,부산시,4502.304647
2007-01-02,13,부산시,3876.187294
2007-01-02,14,부산시,4095.410963
2007-01-02,15,부산시,4528.946472
2007-01-02,16,부산시,4340.32534
2007-01-02,17,부산시,4315.842764
2007-01-02,18,부산시,4286.813526
2007-01-02,19,부산시,4122.99149
2007-01-02,20,부산시,3811.084751
2007-01-02,21,부산시,3733.228336
2007-01-02,22,부산시,3829.338669
2007-01-02,23,부산시,4292.57936
2007-01-02,24,부산시,4356.545028
2007-01-02,01,서울시,216.967032
2007-01-02,02,서울시,216.276968
2007-01-02,03,서울시,216.370623
2007-01-02,04,서울시,216.060385
2007-01-02,05,서울시,216.514879
2007-01-02,06,서울시,216.608497
2007-01-02,07,서울시,216.648208
2007-01-02,08,서울시,216.076038
2007-01-02,09,서울시,216.226976
2007-01-02,10,서울시,230.188022
2007-01-02,11,서울시,309.434801
2007-01-02,12,서울시,342.297331
2007-01-02,13,서울시,342.793052
2007-01-02,14,서울시,342.684164
2007-01-02,15,서울시,341.645867
2007-01-02,16,서울시,341.931559
2007-01-02,17,서울시,345.327895
2007-01-02,18,서울시,352.939831
2007-01-02,19,서울시,346.740952
2007-01-02,20,서울시,346.382079
2007-01-02,21,서울시,345.844262
2007-01-02,22,서울시,345.890527
2007-01-02,23,서울시,346.090107
2007-01-02,24,서울시,347.3758
2007-01-02,01,울산시,1.365434
2007-01-02,02,울산시,1.361638
2007-01-02,03,울산시,1.359187
2007-01-02,04,울산시,1.365486
2007-01-02,05,울산시,1.36119
2007-01-02,06,울산시,137.87476
2007-01-02,07,울산시,312.022022
2007-01-02,08,울산시,618.920497
2007-01-02,09,울산시,810.867074
2007-01-02,10,울산시,1040.560728
2007-01-02,11,울산시,1265.752903
2007-01-02,12,울산시,1361.160198
2007-01-02,13,울산시,1198.297236
2007-01-02,14,울산시,1424.403168
2007-01-02,15,울산시,1498.11927
2007-01-02,16,울산시,1586.930171
2007-01-02,17,울산시,1731.184503
2007-01-02,18,울산시,2005.069287
2007-01-02,19,울산시,2252.484459
2007-01-02,20,울산시,2306.608249
2007-01-02,21,울산시,2037.410804
2007-01-02,22,울산시,1943.132936
2007-01-02,23,울산시,2129.721593
2007-01-02,24,울산시,1882.224175
2007-01-02,01,인천시,4223.848196
2007-01-02,02,인천시,3430.913459
2007-01-02,03,인천시,3271.534551
2007-01-02,04,인천시,3306.076372
2007-01-02,05,인천시,3404.918371
2007-01-02,06,인천시,3395.032397
2007-01-02,07,인천시,3582.463405
2007-01-02,08,인천시,4018.242652
2007-01-02,09,인천시,4392.709081
2007-01-02,10,인천시,5017.41687
2007-01-02,11,인천시,5142.676335
2007-01-02,12,인천시,5175.411675
2007-01-02,13,인천시,4941.390275
2007-01-02,14,인천시,5450.798758
2007-01-02,15,인천시,5420.773148
2007-01-02,16,인천시,5198.427117
2007-01-02,17,인천시,5167.954849
2007-01-02,18,인천시,5323.996771
2007-01-02,19,인천시,5252.881669
2007-01-02,20,인천시,5042.24172
2007-01-02,21,인천시,5143.861261
2007-01-02,22,인천시,4884.779402
2007-01-02,23,인천시,5359.255511
2007-01-02,24,인천시,5487.440906
2007-01-02,01,전라남도,6340.890708
2007-01-02,02,전라남도,6291.628875
2007-01-02,03,전라남도,6284.919215
2007-01-02,04,전라남도,6272.483496
2007-01-02,05,전라남도,6340.549912
2007-01-02,06,전라남도,6343.234642
2007-01-02,07,전라남도,6380.214579
2007-01-02,08,전라남도,6540.259053
2007-01-02,09,전라남도,6744.677888
2007-01-02,10,전라남도,6866.245551
2007-01-02,11,전라남도,6974.487709
2007-01-02,12,전라남도,7017.653425
2007-01-02,13,전라남도,6878.076434
2007-01-02,14,전라남도,6928.146387
2007-01-02,15,전라남도,6991.206366
2007-01-02,16,전라남도,6966.479858
2007-01-02,17,전라남도,6915.164287
2007-01-02,18,전라남도,6839.373595
2007-01-02,19,전라남도,6817.426885
2007-01-02,20,전라남도,6886.007519
2007-01-02,21,전라남도,6752.099607
2007-01-02,22,전라남도,6656.549368
2007-01-02,23,전라남도,6691.317255
2007-01-02,24,전라남도,6738.000347
2007-01-02,01,전라북도,26.683968
2007-01-02,02,전라북도,26.415474
2007-01-02,03,전라북도,26.543802
2007-01-02,04,전라북도,26.507755
2007-01-02,05,전라북도,26.132098
2007-01-02,06,전라북도,25.043574
2007-01-02,07,전라북도,26.542536
2007-01-02,08,전라북도,27.971588
2007-01-02,09,전라북도,155.526484
2007-01-02,10,전라북도,292.089406
2007-01-02,11,전라북도,445.900372
2007-01-02,12,전라북도,381.586712
2007-01-02,13,전라북도,27.287916
2007-01-02,14,전라북도,27.743585
2007-01-02,15,전라북도,27.169516
2007-01-02,16,전라북도,26.892343
2007-01-02,17,전라북도,26.714489
2007-01-02,18,전라북도,27.004154
2007-01-02,19,전라북도,28.216269
2007-01-02,20,전라북도,27.893205
2007-01-02,21,전라북도,27.794269
2007-01-02,22,전라북도,28.113724
2007-01-02,23,전라북도,28.167508
2007-01-02,24,전라북도,27.688807
2007-01-02,01,제주도,232.431092
2007-01-02,02,제주도,209.068257
2007-01-02,03,제주도,192.838244
2007-01-02,04,제주도,182.1453
2007-01-02,05,제주도,185.378669
2007-01-02,06,제주도,193.48649
2007-01-02,07,제주도,205.583345
2007-01-02,08,제주도,211.60237
2007-01-02,09,제주도,220.279624
2007-01-02,10,제주도,224.14087
2007-01-02,11,제주도,225.487432
2007-01-02,12,제주도,230.003208
2007-01-02,13,제주도,214.845994
2007-01-02,14,제주도,222.811447
2007-01-02,15,제주도,220.553707
2007-01-02,16,제주도,219.25762
2007-01-02,17,제주도,222.647799
2007-01-02,18,제주도,245.585251
2007-01-02,19,제주도,273.532378
2007-01-02,20,제주도,266.246694
2007-01-02,21,제주도,258.953092
2007-01-02,22,제주도,248.982076
2007-01-02,23,제주도,270.324885
2007-01-02,24,제주도,275.461917
2007-01-02,01,충청남도,8697.485796
2007-01-02,02,충청남도,8326.61834
2007-01-02,03,충청남도,8167.558188
2007-01-02,04,충청남도,8104.735381
2007-01-02,05,충청남도,8278.920776
2007-01-02,06,충청남도,8289.264832
2007-01-02,07,충청남도,8331.768032
2007-01-02,08,충청남도,8437.138094
2007-01-02,09,충청남도,8756.221723
2007-01-02,10,충청남도,9114.887977
2007-01-02,11,충청남도,9098.910555
2007-01-02,12,충청남도,9070.534972
2007-01-02,13,충청남도,8917.72646
2007-01-02,14,충청남도,9107.286772
2007-01-02,15,충청남도,9093.020941
2007-01-02,16,충청남도,9133.912277
2007-01-02,17,충청남도,9327.122546
2007-01-02,18,충청남도,9933.816253
2007-01-02,19,충청남도,10070.082
2007-01-02,20,충청남도,9746.004292
2007-01-02,21,충청남도,9372.17237
2007-01-02,22,충청남도,9261.207631
2007-01-02,23,충청남도,9779.067803
2007-01-02,24,충청남도,9890.389047
2007-01-02,01,충청북도,56.96019
