거래일자,시간,지역,전력거래량(MWh)
2008-01-01,24,경상북도,8189.288186
2008-01-01,01,광주시,0
2008-01-01,02,광주시,0
2008-01-01,03,광주시,0
2008-01-01,04,광주시,0
2008-01-01,05,광주시,0
2008-01-01,06,광주시,0
2008-01-01,07,광주시,0
2008-01-01,08,광주시,0
2008-01-01,09,광주시,0
2008-01-01,10,광주시,0
2008-01-01,11,광주시,0.000318
2008-01-01,12,광주시,0.008851
2008-01-01,13,광주시,0.014839
2008-01-01,14,광주시,0.022158
2008-01-01,15,광주시,0.029939
2008-01-01,16,광주시,0.035955
2008-01-01,17,광주시,0.019496
2008-01-01,18,광주시,0.000463
2008-01-01,19,광주시,0
2008-01-01,20,광주시,0
2008-01-01,21,광주시,0
2008-01-01,22,광주시,0
2008-01-01,23,광주시,0
2008-01-01,24,광주시,0
2008-01-01,01,대구시,30.776256
2008-01-01,02,대구시,30.767408
2008-01-01,03,대구시,30.637096
2008-01-01,04,대구시,30.590056
2008-01-01,05,대구시,30.506952
2008-01-01,06,대구시,30.646224
2008-01-01,07,대구시,30.705528
2008-01-01,08,대구시,30.433704
2008-01-01,09,대구시,30.734592
2008-01-01,10,대구시,30.820216
2008-01-01,11,대구시,30.983176
2008-01-01,12,대구시,30.751224
2008-01-01,13,대구시,30.69164
2008-01-01,14,대구시,30.59056
2008-01-01,15,대구시,30.421552
2008-01-01,16,대구시,30.330776
2008-01-01,17,대구시,30.37468
2008-01-01,18,대구시,30.2078
2008-01-01,19,대구시,29.779176
2008-01-01,20,대구시,29.550472
2008-01-01,21,대구시,30.149896
2008-01-01,22,대구시,30.189152
2008-01-01,23,대구시,30.186128
2008-01-01,24,대구시,30.351664
2008-01-01,01,대전시,46.055968
2008-01-01,02,대전시,45.214512
2008-01-01,03,대전시,47.064752
2008-01-01,04,대전시,45.308816
2008-01-01,05,대전시,42.792176
2008-01-01,06,대전시,41.01496
2008-01-01,07,대전시,38.104416
2008-01-01,08,대전시,38.629808
2008-01-01,09,대전시,41.688864
2008-01-01,10,대전시,43.740816
2008-01-01,11,대전시,40.050528
2008-01-01,12,대전시,38.278352
2008-01-01,13,대전시,37.241344
2008-01-01,14,대전시,38.198608
2008-01-01,15,대전시,38.061856
2008-01-01,16,대전시,37.796528
2008-01-01,17,대전시,38.538416
2008-01-01,18,대전시,40.34856
2008-01-01,19,대전시,42.499744
2008-01-01,20,대전시,44.102912
2008-01-01,21,대전시,44.87056
2008-01-01,22,대전시,45.09792
2008-01-01,23,대전시,45.97264
2008-01-01,24,대전시,48.306944
2008-01-01,01,부산시,4185.91843
2008-01-01,02,부산시,4383.656639
2008-01-01,03,부산시,4323.331091
2008-01-01,04,부산시,4181.024426
2008-01-01,05,부산시,4169.992593
2008-01-01,06,부산시,4166.364203
2008-01-01,07,부산시,3968.920586
2008-01-01,08,부산시,3281.312063
2008-01-01,09,부산시,2591.034928
2008-01-01,10,부산시,2588.707245
2008-01-01,11,부산시,2588.705272
2008-01-01,12,부산시,2589.911564
2008-01-01,13,부산시,2590.136666
2008-01-01,14,부산시,2590.603306
2008-01-01,15,부산시,2590.776851
2008-01-01,16,부산시,2591.061119
2008-01-01,17,부산시,2594.88292
2008-01-01,18,부산시,2641.738652
2008-01-01,19,부산시,3041.798822
2008-01-01,20,부산시,3726.565651
2008-01-01,21,부산시,3749.560715
2008-01-01,22,부산시,3873.497922
2008-01-01,23,부산시,4295.075905
2008-01-01,24,부산시,4380.814423
2008-01-01,01,서울시,193.209394
2008-01-01,02,서울시,184.097215
2008-01-01,03,서울시,180.770816
2008-01-01,04,서울시,180.662162
2008-01-01,05,서울시,180.92379
2008-01-01,06,서울시,180.995427
2008-01-01,07,서울시,181.391662
2008-01-01,08,서울시,178.783377
2008-01-01,09,서울시,179.593957
2008-01-01,10,서울시,179.64452
2008-01-01,11,서울시,180.143053
2008-01-01,12,서울시,181.59224
2008-01-01,13,서울시,181.442466
2008-01-01,14,서울시,181.964809
2008-01-01,15,서울시,181.802342
2008-01-01,16,서울시,181.889689
2008-01-01,17,서울시,181.74513
2008-01-01,18,서울시,180.838268
2008-01-01,19,서울시,182.454573
2008-01-01,20,서울시,185.708566
2008-01-01,21,서울시,205.646179
2008-01-01,22,서울시,205.673128
2008-01-01,23,서울시,204.742084
2008-01-01,24,서울시,204.101611
2008-01-01,01,울산시,230.209915
2008-01-01,02,울산시,227.480378
2008-01-01,03,울산시,221.435086
2008-01-01,04,울산시,219.687621
2008-01-01,05,울산시,216.505849
2008-01-01,06,울산시,211.431759
2008-01-01,07,울산시,223.032212
2008-01-01,08,울산시,203.627149
2008-01-01,09,울산시,211.939244
2008-01-01,10,울산시,199.190532
2008-01-01,11,울산시,223.135296
2008-01-01,12,울산시,226.985711
2008-01-01,13,울산시,220.572351
2008-01-01,14,울산시,230.403981
2008-01-01,15,울산시,224.469931
2008-01-01,16,울산시,213.94316
2008-01-01,17,울산시,222.325185
2008-01-01,18,울산시,230.599701
2008-01-01,19,울산시,219.613618
2008-01-01,20,울산시,249.80766
2008-01-01,21,울산시,348.419139
2008-01-01,22,울산시,371.17757
2008-01-01,23,울산시,491.330278
2008-01-01,24,울산시,680.482272
2008-01-01,01,인천시,5193.286498
2008-01-01,02,인천시,5062.003331
2008-01-01,03,인천시,4830.516153
2008-01-01,04,인천시,4601.782943
2008-01-01,05,인천시,4394.578748
2008-01-01,06,인천시,3962.03777
2008-01-01,07,인천시,3272.707289
2008-01-01,08,인천시,2714.463485
2008-01-01,09,인천시,2469.7227
2008-01-01,10,인천시,2269.4414
2008-01-01,11,인천시,2527.13573
2008-01-01,12,인천시,2889.404219
2008-01-01,13,인천시,3119.873003
2008-01-01,14,인천시,3317.272413
2008-01-01,15,인천시,3264.037925
2008-01-01,16,인천시,3179.982179
2008-01-01,17,인천시,3375.265985
2008-01-01,18,인천시,3607.679834
2008-01-01,19,인천시,3536.373429
2008-01-01,20,인천시,3332.021295
2008-01-01,21,인천시,3425.142606
2008-01-01,22,인천시,3566.435025
2008-01-01,23,인천시,4562.494423
2008-01-01,24,인천시,4994.541947
2008-01-01,01,전라남도,6431.642392
2008-01-01,02,전라남도,6436.691271
2008-01-01,03,전라남도,6410.416806
2008-01-01,04,전라남도,6412.302141
2008-01-01,05,전라남도,6413.283303
2008-01-01,06,전라남도,6413.243508
2008-01-01,07,전라남도,6414.793996
2008-01-01,08,전라남도,6401.522584
2008-01-01,09,전라남도,6361.575642
2008-01-01,10,전라남도,6331.156088
2008-01-01,11,전라남도,6367.8004
2008-01-01,12,전라남도,6427.879613
2008-01-01,13,전라남도,6415.159009
2008-01-01,14,전라남도,6416.217641
2008-01-01,15,전라남도,6418.854727
2008-01-01,16,전라남도,6414.832802
2008-01-01,17,전라남도,6411.833383
2008-01-01,18,전라남도,6413.757565
2008-01-01,19,전라남도,6425.869571
2008-01-01,20,전라남도,6365.626017
2008-01-01,21,전라남도,6322.591616
2008-01-01,22,전라남도,6322.721669
2008-01-01,23,전라남도,6418.515523
2008-01-01,24,전라남도,6434.757386
2008-01-01,01,전라북도,467.409691
2008-01-01,02,전라북도,68.517694
2008-01-01,03,전라북도,34.73536
2008-01-01,04,전라북도,39.623902
2008-01-01,05,전라북도,39.555713
2008-01-01,06,전라북도,35.564673
2008-01-01,07,전라북도,35.239343
2008-01-01,08,전라북도,38.086415
2008-01-01,09,전라북도,39.524306
2008-01-01,10,전라북도,38.625483
2008-01-01,11,전라북도,40.159325
2008-01-01,12,전라북도,40.178527
2008-01-01,13,전라북도,39.264655
2008-01-01,14,전라북도,37.308144
2008-01-01,15,전라북도,38.85149
2008-01-01,16,전라북도,36.411985
2008-01-01,17,전라북도,39.525544
2008-01-01,18,전라북도,37.356608
2008-01-01,19,전라북도,38.892661
2008-01-01,20,전라북도,38.615629
2008-01-01,21,전라북도,38.802084
2008-01-01,22,전라북도,39.220245
2008-01-01,23,전라북도,38.832134
2008-01-01,24,전라북도,250.989273
2008-01-01,01,제주도,294.89449
2008-01-01,02,제주도,277.578419
2008-01-01,03,제주도,256.171195
2008-01-01,04,제주도,246.699005
2008-01-01,05,제주도,244.069408
2008-01-01,06,제주도,246.574742
2008-01-01,07,제주도,252.187989
2008-01-01,08,제주도,241.941578
2008-01-01,09,제주도,220.543312
2008-01-01,10,제주도,200.57256
2008-01-01,11,제주도,204.865877
2008-01-01,12,제주도,204.332818
2008-01-01,13,제주도,201.186024
2008-01-01,14,제주도,199.382614
2008-01-01,15,제주도,198.485237
2008-01-01,16,제주도,199.335757
2008-01-01,17,제주도,207.712293
2008-01-01,18,제주도,235.610437
2008-01-01,19,제주도,262.027078
2008-01-01,20,제주도,261.324662
2008-01-01,21,제주도,257.270384
2008-01-01,22,제주도,253.672138
2008-01-01,23,제주도,273.241011
2008-01-01,24,제주도,296.21845
2008-01-01,01,충청남도,10357.20012
2008-01-01,02,충청남도,10340.7742
2008-01-01,03,충청남도,10291.06735
2008-01-01,04,충청남도,10283.22475
2008-01-01,05,충청남도,10207.31858
2008-01-01,06,충청남도,10169.86442
2008-01-01,07,충청남도,10179.18253
2008-01-01,08,충청남도,9926.647858
2008-01-01,09,충청남도,9939.756451
2008-01-01,10,충청남도,9812.010113
2008-01-01,11,충청남도,10188.10812
2008-01-01,12,충청남도,10230.00654
2008-01-01,13,충청남도,10165.9801
2008-01-01,14,충청남도,10243.74169
2008-01-01,15,충청남도,10171.74463
2008-01-01,16,충청남도,10110.16227
2008-01-01,17,충청남도,10172.21667
2008-01-01,18,충청남도,10293.24418
2008-01-01,19,충청남도,10423.95952
2008-01-01,20,충청남도,10397.43285
2008-01-01,21,충청남도,10770.8434
2008-01-01,22,충청남도,10963.7623
2008-01-01,23,충청남도,11414.78699
2008-01-01,24,충청남도,11514.03302
2008-01-01,01,충청북도,463.925106
2008-01-01,02,충청북도,329.674176
2008-01-01,03,충청북도,63.124506
2008-01-01,04,충청북도,59.454
2008-01-01,05,충청북도,58.568472
2008-01-01,06,충청북도,57.720276
2008-01-01,07,충청북도,58.448148
2008-01-01,08,충청북도,58.172478
2008-01-01,09,충청북도,58.631982
2008-01-01,10,충청북도,58.526586
2008-01-01,11,충청북도,58.96509
2008-01-01,12,충청북도,59.18847
2008-01-01,13,충청북도,59.411964
2008-01-01,14,충청북도,59.565528
2008-01-01,15,충청북도,59.605938
2008-01-01,16,충청북도,59.425812
2008-01-01,17,충청북도,59.317686
2008-01-01,18,충청북도,58.94781
2008-01-01,19,충청북도,58.57362
2008-01-01,20,충청북도,58.318602
2008-01-01,21,충청북도,59.31243
2008-01-01,22,충청북도,102.817008
2008-01-01,23,충청북도,409.251078
2008-01-01,24,충청북도,271.27752
2008-01-02,01,강원도,575.522676
2008-01-02,02,강원도,484.727585
2008-01-02,03,강원도,496.810649
2008-01-02,04,강원도,487.190172
2008-01-02,05,강원도,493.78224
2008-01-02,06,강원도,489.315413
2008-01-02,07,강원도,480.405005
2008-01-02,08,강원도,479.845728
2008-01-02,09,강원도,569.463959
2008-01-02,10,강원도,683.777247
2008-01-02,11,강원도,816.430232
2008-01-02,12,강원도,979.161035
2008-01-02,13,강원도,648.353836
2008-01-02,14,강원도,524.921597
2008-01-02,15,강원도,475.274521
2008-01-02,16,강원도,373.178645
2008-01-02,17,강원도,389.115711
2008-01-02,18,강원도,809.743517
2008-01-02,19,강원도,769.780981
2008-01-02,20,강원도,454.483687
2008-01-02,21,강원도,380.975822
2008-01-02,22,강원도,378.546945
2008-01-02,23,강원도,840.424224
2008-01-02,24,강원도,841.001918
2008-01-02,01,경기도,1884.3106
2008-01-02,02,경기도,1865.279228
2008-01-02,03,경기도,1845.897267
2008-01-02,04,경기도,1671.871345
2008-01-02,05,경기도,1705.134621
2008-01-02,06,경기도,1801.957459
2008-01-02,07,경기도,1953.18742
2008-01-02,08,경기도,2237.23705
2008-01-02,09,경기도,2773.970451
2008-01-02,10,경기도,3531.306734
2008-01-02,11,경기도,3837.732129
2008-01-02,12,경기도,3843.468082
2008-01-02,13,경기도,3460.533827
2008-01-02,14,경기도,3709.48189
2008-01-02,15,경기도,3784.169298
2008-01-02,16,경기도,3721.644458
2008-01-02,17,경기도,3781.683938
2008-01-02,18,경기도,3905.513765
2008-01-02,19,경기도,3959.194168
2008-01-02,20,경기도,3752.152903
2008-01-02,21,경기도,3516.259013
2008-01-02,22,경기도,2770.646002
2008-01-02,23,경기도,2773.676885
2008-01-02,24,경기도,2843.371439
2008-01-02,01,경상남도,5916.576077
2008-01-02,02,경상남도,5918.52304
2008-01-02,03,경상남도,5908.073033
2008-01-02,04,경상남도,5916.504129
2008-01-02,05,경상남도,5926.267238
2008-01-02,06,경상남도,5935.634512
2008-01-02,07,경상남도,5925.508956
2008-01-02,08,경상남도,5933.275038
2008-01-02,09,경상남도,5989.741653
2008-01-02,10,경상남도,6179.206274
2008-01-02,11,경상남도,6416.824141
2008-01-02,12,경상남도,6425.083015
2008-01-02,13,경상남도,6065.735739
2008-01-02,14,경상남도,6195.22479
2008-01-02,15,경상남도,6096.749263
2008-01-02,16,경상남도,6094.517669
2008-01-02,17,경상남도,6068.060915
2008-01-02,18,경상남도,6258.560644
2008-01-02,19,경상남도,6359.592775
2008-01-02,20,경상남도,6103.305822
2008-01-02,21,경상남도,6048.860932
2008-01-02,22,경상남도,6060.49392
2008-01-02,23,경상남도,6085.956552
2008-01-02,24,경상남도,6481.920999
2008-01-02,01,경상북도,8133.309385
2008-01-02,02,경상북도,8133.531338
2008-01-02,03,경상북도,8133.255968
2008-01-02,04,경상북도,8135.679067
2008-01-02,05,경상북도,8134.813265
2008-01-02,06,경상북도,8126.746325
2008-01-02,07,경상북도,8131.470117
2008-01-02,08,경상북도,8133.554289
2008-01-02,09,경상북도,8208.722912
2008-01-02,10,경상북도,8419.742044
2008-01-02,11,경상북도,8451.594086
2008-01-02,12,경상북도,8463.02113
2008-01-02,13,경상북도,8233.951718
2008-01-02,14,경상북도,8137.721524
2008-01-02,15,경상북도,8124.578281
2008-01-02,16,경상북도,8121.931628
2008-01-02,17,경상북도,8129.778776
2008-01-02,18,경상북도,8279.938687
2008-01-02,19,경상북도,8372.45664
2008-01-02,20,경상북도,8131.917301
2008-01-02,21,경상북도,8111.316392
2008-01-02,22,경상북도,8125.559118
2008-01-02,23,경상북도,8159.33778
2008-01-02,24,경상북도,8368.678783
2008-01-02,01,광주시,0
2008-01-02,02,광주시,0
2008-01-02,03,광주시,0
2008-01-02,04,광주시,0
2008-01-02,05,광주시,0
2008-01-02,06,광주시,0
2008-01-02,07,광주시,0
2008-01-02,08,광주시,0
2008-01-02,09,광주시,0.006884
2008-01-02,10,광주시,0.029592
2008-01-02,11,광주시,0.300892
2008-01-02,12,광주시,0.418246
2008-01-02,13,광주시,0.391633
2008-01-02,14,광주시,0.272052
2008-01-02,15,광주시,0.300978
2008-01-02,16,광주시,0.233927
2008-01-02,17,광주시,0.089411
2008-01-02,18,광주시,0.000955
2008-01-02,19,광주시,0
2008-01-02,20,광주시,0
2008-01-02,21,광주시,0
2008-01-02,22,광주시,0
2008-01-02,23,광주시,0
2008-01-02,24,광주시,0
2008-01-02,01,대구시,30.615088
2008-01-02,02,대구시,30.709336
2008-01-02,03,대구시,30.318344
2008-01-02,04,대구시,30.314872
2008-01-02,05,대구시,30.60988
2008-01-02,06,대구시,30.73308
2008-01-02,07,대구시,30.515464
2008-01-02,08,대구시,31.122168
2008-01-02,09,대구시,43.870448
2008-01-02,10,대구시,42.2254
2008-01-02,11,대구시,38.553592
2008-01-02,12,대구시,38.089184
2008-01-02,13,대구시,35.556192
2008-01-02,14,대구시,36.157184
2008-01-02,15,대구시,36.778056
2008-01-02,16,대구시,36.500352
2008-01-02,17,대구시,36.66964
2008-01-02,18,대구시,33.506832
2008-01-02,19,대구시,34.615872
2008-01-02,20,대구시,33.828568
2008-01-02,21,대구시,37.123856
2008-01-02,22,대구시,35.42152
2008-01-02,23,대구시,35.434696
2008-01-02,24,대구시,36.245568
2008-01-02,01,대전시,48.70208
2008-01-02,02,대전시,48.044864
2008-01-02,03,대전시,44.4752
2008-01-02,04,대전시,43.937488
2008-01-02,05,대전시,45.301872
2008-01-02,06,대전시,45.62992
2008-01-02,07,대전시,45.141936
2008-01-02,08,대전시,45.249568
2008-01-02,09,대전시,46.254208
2008-01-02,10,대전시,47.758928
2008-01-02,11,대전시,41.7592
2008-01-02,12,대전시,35.055664
2008-01-02,13,대전시,34.50104
2008-01-02,14,대전시,30.241008
2008-01-02,15,대전시,29.449168
2008-01-02,16,대전시,30.5788
2008-01-02,17,대전시,30.415168
2008-01-02,18,대전시,37.022496
2008-01-02,19,대전시,41.247472
2008-01-02,20,대전시,39.589984
2008-01-02,21,대전시,37.47688
2008-01-02,22,대전시,41.325648
2008-01-02,23,대전시,44.244928
2008-01-02,24,대전시,43.83624
2008-01-02,01,부산시,4453.783011
2008-01-02,02,부산시,4301.514535
2008-01-02,03,부산시,4159.591945
2008-01-02,04,부산시,4141.816709
2008-01-02,05,부산시,4142.697663
2008-01-02,06,부산시,4129.515182
2008-01-02,07,부산시,4146.888964
2008-01-02,08,부산시,4185.011672
2008-01-02,09,부산시,4560.127667
2008-01-02,10,부산시,4699.701877
2008-01-02,11,부산시,4738.744749
2008-01-02,12,부산시,4532.904331
2008-01-02,13,부산시,3637.549863
2008-01-02,14,부산시,4162.786087
2008-01-02,15,부산시,4647.886693
2008-01-02,16,부산시,4632.198231
2008-01-02,17,부산시,4645.092886
2008-01-02,18,부산시,4692.26805
2008-01-02,19,부산시,4724.284692
2008-01-02,20,부산시,4699.962466
2008-01-02,21,부산시,4438.619572
2008-01-02,22,부산시,4228.078124
2008-01-02,23,부산시,4636.608861
2008-01-02,24,부산시,4733.411637
2008-01-02,01,서울시,198.57074
2008-01-02,02,서울시,199.835349
2008-01-02,03,서울시,198.821943
2008-01-02,04,서울시,199.495909
2008-01-02,05,서울시,199.811926
2008-01-02,06,서울시,200.837719
2008-01-02,07,서울시,201.7396
2008-01-02,08,서울시,203.071755
2008-01-02,09,서울시,225.161581
2008-01-02,10,서울시,264.970411
2008-01-02,11,서울시,290.460928
2008-01-02,12,서울시,305.566041
2008-01-02,13,서울시,304.037389
2008-01-02,14,서울시,324.866188
2008-01-02,15,서울시,329.97198
2008-01-02,16,서울시,330.588073
2008-01-02,17,서울시,332.185063
2008-01-02,18,서울시,332.490486
2008-01-02,19,서울시,332.022567
2008-01-02,20,서울시,334.558427
2008-01-02,21,서울시,334.575295
2008-01-02,22,서울시,333.282803
2008-01-02,23,서울시,330.835764
2008-01-02,24,서울시,330.20183
2008-01-02,01,울산시,454.744242
2008-01-02,02,울산시,224.699636
2008-01-02,03,울산시,216.964244
2008-01-02,04,울산시,197.482722
2008-01-02,05,울산시,200.487175
2008-01-02,06,울산시,287.630627
2008-01-02,07,울산시,625.72785
2008-01-02,08,울산시,1068.416907
2008-01-02,09,울산시,1435.292172
2008-01-02,10,울산시,1694.259568
2008-01-02,11,울산시,2041.693835
2008-01-02,12,울산시,2260.61063
2008-01-02,13,울산시,1922.704892
2008-01-02,14,울산시,2141.630552
2008-01-02,15,울산시,2197.038915
2008-01-02,16,울산시,1989.02573
2008-01-02,17,울산시,2137.082967
2008-01-02,18,울산시,2378.357835
2008-01-02,19,울산시,2231.367622
2008-01-02,20,울산시,2038.404746
2008-01-02,21,울산시,2057.804272
2008-01-02,22,울산시,1994.2899
2008-01-02,23,울산시,2072.56626
2008-01-02,24,울산시,2346.465004
2008-01-02,01,인천시,5053.544938
2008-01-02,02,인천시,4449.664864
2008-01-02,03,인천시,4115.431958
2008-01-02,04,인천시,3780.159858
2008-01-02,05,인천시,3658.507199
2008-01-02,06,인천시,3389.833571
2008-01-02,07,인천시,3457.287099
2008-01-02,08,인천시,3892.231903
2008-01-02,09,인천시,4983.637801
2008-01-02,10,인천시,5151.706159
2008-01-02,11,인천시,5194.876878
2008-01-02,12,인천시,5174.124397
2008-01-02,13,인천시,5088.369326
2008-01-02,14,인천시,5172.511957
2008-01-02,15,인천시,5129.585883
2008-01-02,16,인천시,5126.51244
2008-01-02,17,인천시,5146.987939
2008-01-02,18,인천시,5149.420265
2008-01-02,19,인천시,5166.830527
2008-01-02,20,인천시,5169.772335
2008-01-02,21,인천시,5141.266759
2008-01-02,22,인천시,5020.494482
2008-01-02,23,인천시,5186.180073
2008-01-02,24,인천시,5205.904625
2008-01-02,01,전라남도,6413.789649
2008-01-02,02,전라남도,6414.762091
2008-01-02,03,전라남도,6413.62412
2008-01-02,04,전라남도,6414.66062
2008-01-02,05,전라남도,6415.790435
2008-01-02,06,전라남도,6438.284022
2008-01-02,07,전라남도,6424.561348
2008-01-02,08,전라남도,6415.197643
2008-01-02,09,전라남도,6434.663667
2008-01-02,10,전라남도,6726.294298
2008-01-02,11,전라남도,6879.375875
2008-01-02,12,전라남도,7070.320239
2008-01-02,13,전라남도,7226.547429
2008-01-02,14,전라남도,7230.584761
2008-01-02,15,전라남도,7238.128779
2008-01-02,16,전라남도,7268.181784
2008-01-02,17,전라남도,7260.227996
2008-01-02,18,전라남도,7237.843284
2008-01-02,19,전라남도,7225.378821
2008-01-02,20,전라남도,7178.953078
2008-01-02,21,전라남도,7183.863794
2008-01-02,22,전라남도,7194.547558
2008-01-02,23,전라남도,7149.375978
2008-01-02,24,전라남도,6969.49237
2008-01-02,01,전라북도,32.296072
2008-01-02,02,전라북도,31.960852
2008-01-02,03,전라북도,31.539031
2008-01-02,04,전라북도,31.772185
2008-01-02,05,전라북도,32.167152
2008-01-02,06,전라북도,50.264094
2008-01-02,07,전라북도,50.515455
2008-01-02,08,전라북도,51.554934
2008-01-02,09,전라북도,50.01616
2008-01-02,10,전라북도,51.267908
2008-01-02,11,전라북도,51.02318
2008-01-02,12,전라북도,52.263619
2008-01-02,13,전라북도,53.175718
2008-01-02,14,전라북도,54.52346
2008-01-02,15,전라북도,53.225282
2008-01-02,16,전라북도,53.125155
2008-01-02,17,전라북도,51.261917
2008-01-02,18,전라북도,52.180323
2008-01-02,19,전라북도,50.371162
2008-01-02,20,전라북도,51.171412
2008-01-02,21,전라북도,50.964261
2008-01-02,22,전라북도,52.039691
2008-01-02,23,전라북도,51.161925
2008-01-02,24,전라북도,51.3064
2008-01-02,01,제주도,279.185386
2008-01-02,02,제주도,256.344382
2008-01-02,03,제주도,241.922382
2008-01-02,04,제주도,232.758634
2008-01-02,05,제주도,232.79264
2008-01-02,06,제주도,236.3646
2008-01-02,07,제주도,246.006126
2008-01-02,08,제주도,251.006875
2008-01-02,09,제주도,260.824722
2008-01-02,10,제주도,263.498861
2008-01-02,11,제주도,276.40952
2008-01-02,12,제주도,277.322184
2008-01-02,13,제주도,265.980456
2008-01-02,14,제주도,272.70772
2008-01-02,15,제주도,272.051928
2008-01-02,16,제주도,267.947252
2008-01-02,17,제주도,272.314086
2008-01-02,18,제주도,297.361818
2008-01-02,19,제주도,313.904382
2008-01-02,20,제주도,302.101474
2008-01-02,21,제주도,291.637338
2008-01-02,22,제주도,280.902622
2008-01-02,23,제주도,285.092132
2008-01-02,24,제주도,303.212698
2008-01-02,01,충청남도,11468.04758
2008-01-02,02,충청남도,11000.108
2008-01-02,03,충청남도,10831.57525
2008-01-02,04,충청남도,10764.06984
2008-01-02,05,충청남도,10805.18225
2008-01-02,06,충청남도,11053.51828
2008-01-02,07,충청남도,11193.58515
2008-01-02,08,충청남도,11322.92044
2008-01-02,09,충청남도,11712.55637
2008-01-02,10,충청남도,11835.33632
2008-01-02,11,충청남도,11995.24152
2008-01-02,12,충청남도,12126.96937
2008-01-02,13,충청남도,11901.7398
2008-01-02,14,충청남도,12183.25344
2008-01-02,15,충청남도,12117.65854
2008-01-02,16,충청남도,12134.02134
2008-01-02,17,충청남도,12198.76529
2008-01-02,18,충청남도,12217.50384
2008-01-02,19,충청남도,12235.2108
2008-01-02,20,충청남도,12194.69391
2008-01-02,21,충청남도,11888.30569
2008-01-02,22,충청남도,11865.86511
2008-01-02,23,충청남도,12180.59712
2008-01-02,24,충청남도,12248.4763
2008-01-02,01,충청북도,58.683354
2008-01-02,02,충청북도,58.825098
